class,News
1,RT @dirtyskimask: Lmaooo Friday After Next? &#8220;@1stName_Bravo: You like that yo son's a fag?&#8221;
1,"RT @dxpperjay: You assholes know that referring to a girl as ""bitch"" doesn't make your dick any bigger, right?"
1,RT @frankthetank215: There might be a couple cotton pickers on the spurs but they all play unselfish white man basketball
1,"RT @ghostattics: ""what can banks do to show engagement with the queer community?"" ""HIRE TRANS WOMEN"""
1,RT @halfricannnnn: nigger
1,RT @harmon_lauren: Jenna's a faggot
1,RT @iBeZo: Stupid fucking nigger LeBron. You flopping stupid jungle bunny monkey faggot.
1,RT @iDntWearCondoms: Stop stalkin your girl social media u bitch ass nigga
1,RT @iceyy505: I HATE hoe ass people.
1,RT @imDOPE_GetHigh: @Whackko man some lame niggah when I find him I'm unfollowing TF out his ass!
1,"RT @iowahawkblog: ""I love cripples! Look at all these fucking cripples! Goddamit I'm a people person!"" https://t.co/XCLA5xPmLX"
1,RT @ivanrabago_: @staycoolwheels @Studhardt22 Joshua is a faggot. Just suspend him on those grounds
1,RT @jasminee_gamboa: hoes will be hoes .
1,RT @jaymesshaylan: fuuck jalens a slow bitch!
1,"RT @jerrilyn71: ""@HistoryGoon: hey dicklicker! it says im happily divorced not bitter! homophobic? im not scared of queers..i hate em! fudg&#8230;"
1,RT @jezzzz_: &#8220;@Ginga_Snaps13: @jezzzz_ @ShitPussiesSay Jessica I'm not afraid to slit your throat tomorrow&#8221; @RitenourSchools @BarackObama @&#8230;
1,RT @jjauthor: US ghettos-driven by liberal ideology; forged by unions &amp; bankrupted by self-serving Dems catering to parasites!#tcot http://&#8230;
1,RT @julia_rodd: When kennies angry he talks like a ghetto black man and I really don't even think he notices HAHAHAHAHAHAHA I'm laughing @ &#8230;
1,"RT @kcarmouche: How you real, don't put NO money on you nigga books? But chu buy a bitch Chanel just to hit the Puss!"
1,RT @kevnasto: I would rather fuck a fat chick than allow a nigger into my house.
1,RT @kiddsmy_pyt: You have a new boyfriend every week.. Tf you doin hoe?
1,"RT @kristajayMFC: No mom. Im not ""dramatic /immature"" i just have fucking mental problems and youre a bitch and a cunt."
1,"RT @kwagiheath: It's ""Comfortable"" but niccas like me say ""Com-tha-ble""...smh"
1,RT @librarianknight: More queer lady Templars. That's my point.
1,"RT @lightskin_chink: This vine still funny as shit to me &#128557;&#128557;&#128514;""How many niggers are in my store""? https://t.co/t7rUJTKEi1"
1,RT @lildurk_: I don't fuck with bitch niggas I only fuck niggas bitches&#128556;
1,RT @lmfaohilarious: Never go full retard http://t.co/LMk3TX5ViC
1,RT @markiiejay: You got niggas &amp; i got bitches
1,"RT @marylene58: ""@maggietanquary: shes one of the ugliest women Ive ever seen. Cross between a reptile and a crow."" http://t.co/jsyAoguP4S"
1,"RT @meaghanyockey: ""@savanaharanda: Is you a girl or a guy is you my mom or is you my dad ?"" Im a butch dyke"
1,"RT @milesfan79: realest tweet i seen today RT @SoopSoo: &#8230;. Dyke bitches are rehab for hoes.And once im healed,back to the dick I go"
1,RT @mitchmancuso: @BrantPrintup:What straight guys take a picture of themselves naked in a hot tun.What fags @jakesiwy @Ryan_Murphy3 @Randy&#8230;
1,RT @monnetteee: If you like After Romeo chances are I think you're a faggot.
1,RT @natal_mendoz: Whore slut cunt bitch nigga
1,RT @nick_pertile: Oh my goodness do I hate Chinese people. Fucking zipperheads
1,"RT @obeyyreggie: stfu hoe RT &#8220;@tedddydgaf: ""I'm proud to be African American"" 
- Proud African American

""I'm proud to be white"" 
- Racist
&#8230;"
1,RT @occdissent: Ann Coulter admits on FOX News that America has a negro problem. #crime #tcot #gettingreal
1,RT @rachael_goss: Who wants to chill on campus w me &amp; throw bibles at bitches taking the walk of shame&#10067;&#10068;
1,RT @realist_iLLest: Mine too &#128513;&#128588;&#128076; RT &#8220;@187XO_: This ma niggah @trigga_tre123 &#128076;&#8221;
1,RT @s_bitchy: Bitches be fallin so Inlove w. Niggass &amp; then he go get a new bitch &amp; they try go get a new nigga to try to forget about the &#8230;
1,RT @salmeron_bryan: You're not the father ! What every Mexican/nigger loves to hear.
1,RT @salomanizor: Too many faggots on here that think they can address me by my first name
1,RT @saramariewelch: Been my main nigguh since digital camera selfies @thorpe_emily http://t.co/XiQiRbQ7mP
1,"RT @sblmnl_crmnl: @woods_lamar shut your nigger ass, lamar"
1,RT @sheemteam97: Fuck the Islamic State!! We will kill those cunts&#127468;&#127463;
1,RT @sorryimalex: I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass
1,RT @stepheeezyy: Rt *nigga *bitch *him &#8220;@187XO_: ' I will never date a female with another niggah name on her lol . Wtf .&#8221;
1,RT @taylor_TM: @PacmanJonez @PhilWOTG you the whitest person on my TL but you always so ghetto. Im sick of it
1,RT @theChefBoyRD: @victoriaaa_lee @anniespringer_ ew she's so ugly who is that hoe
1,"RT @trentlilweezy: ""you are trash""

me: http://t.co/nX2tqImO2a"
1,"RT @twerkn4boba: "" fuck you say bitch? I will kill you "" http://t.co/3EiGzh6Q13"
1,"RT @ugIycutie: one, two, three, four, how many niggers are in my store?"
1,RT @uncledaddy69: @weakenednachos California's biggest retards. Don't forget about HOLY who just released an amazing EP.
1,"RT @useemitch: 1, 2, 3, 4... how many niggers are in my store, I knooooooow your stealing! &#128514;&#128514;&#128514;"
1,RT @veeveeveeveevee: If I was Obama Id call a press conference &amp; slit joe bidens neck on live tv just 2 show these crackers I mean business&#8230;
1,"RT @vodkapapixo: Black girls have never been into me. I guess cause I don't call them hoes, sell drug's or shoot niggas o well."
1,"RT @wisdom_spewed: No, you stupid redneck, ""Animal Husbandry"" does NOT mean you can get hitched to your blue tick hound, Misty."
1,RT @xDSmooth: The way this niggah just flinched at this movie was #priceless @1BookieG
1,RT @zachpiecowiak: @Eddie_Sativa87 you're a fucking queer
1,"RT!
COMMENCE CARPET BOMBING! All #Iraq soldiers in this video http://t.co/7oLD2eDB1R executed by Jihadis from #Tunis http://t.co/02E1cEOE3z&#8221;"
1,RT'in your own shit now pussy what a joke you'd end up just like all the rest no show chicken shit mother fucker
1,Raunchy ass hoe.
1,Roman Catholics in the US are trash. They give Catholics in Europe a bad name.
1,"Roses be red
Orchids be bigger 
Donts tell yo daddy
You fuckin a nigger 
#VDdie"
1,"S/O to my favorite nigger to work on the plantation @Pretty_WarZone just remember next time, ask for the watermelon. Dont steal it."
1,"SIR. PLEASE go text your Mexican bitch, because I'm not Finna deal witcho childish ass &#128514;"
1,STFU BORIS FAGJO! RT @Maxin_Betha Cause he a faggot!! Makes sense now right?? RT @ChannyMaraj Bran prolly real nurturing lol
1,"Same reason u look like anthony davis with them eyebrows""@RyanH_Slick: Why the fuck do niggers act so different when girls are around?:-S"""
1,Scandal: A Negro Bed Wench's Fairy-tale and propaganda: http://t.co/tp1Sa5u8uO via @YouTube: A must see for Hebrew Daughters of Zion!
1,"Seattle Mayoral Election this year. A choice between a bunch of women, non-whites, and faggots/fag lovers.
http://t.co/rwhgMRLaZX"
1,See&gt; Its a FINE LINE&gt; Killing #faggots doesn't change the source of their creation. Which is #Stupid PEOPLE #overbreeding&gt; #PERIOD&gt;
1,Seeing ugly bitches get pregnant let's me know that nigga swill fuck anything with a pussy. Alcohol is no longer the excuse. You was pressed
1,Seem like da colored folk be gettin in da way lately. I just sayin
1,Senator @tedcruz is an anchor baby! Go back from where you came. #natural #born #Canadian
1,She got every niggah lookin like dam
1,"Sheeple just like &#128073;@sweetpotatertot:OH those ""racist"" ""sexist"" ""teabaggers""who just elected these two old white men. http://t.co/x3BwNM3jiI&#8221;"
1,Shoot that nigga an his shorty bitch .
1,Shut up faggot
1,Sick of your coon antics RT @POONsoaker: Accuracy RT @Thotcho: &#8220;Henny &gt; water&#8221; &#128128;&#128128;&#128128;
1,Sitting at the bar at work watching Walking Dead and all these fucking wetbacks decide to come in &amp; turn on their spic music. Jesus Christ
1,Smh hate that hoe
1,Smh queer
1,Smh u niggers &amp; ur music knowledge
1,So I decided to drive to the good walmart where the colored folks don't go bc it's food here.
1,So many bitches in one sentence #fixitjesus
1,So many hoes whipped you would have thought we were still in slavery
1,So niggers really believe Phelps just smokin on a regular huh? Tell me now &amp; I'll log off for the night
1,Soetoro/Obama is moving the country #Forward w/ his vision. His vision is to downsize our 'oppressive' country and get even w/ whitey. #War
1,Some lying ass hoes lol
1,Some niggas save hoes
1,Some of these hood negros don't deserve bail money the way they be visiting jail.
1,"Somebody couldve been like ""aye man you dropped your money"" but nooooooo fucking broke faggots selfish bastards i hate yall"
1,"Somebody please choke that fucking retard that keeps yelling ""mashed potatoes"". What a tool! #PGAChampionship"
1,Someone shut this beaner up please.
1,Sonnen is a faggot
1,"Soon @fuckeveryword will be to ""Fuck Backtrack"" and I can't wait because fuck those faggots."
1,Sorry fo da rant. It make me mad and ashamed to be colored. I wish I be white so y'all would like me
1,Southwest airlines is like driving in a mini van with your white trash cousins who love to huff paint thinner before before working.
1,"Spending money on these hoes , nigga you aint fuck SHIT &#10071;&#65039;"
1,Spics are half breed trash. No filthy native should be allowed to speak to any European.
1,Stay home then bitch fuck u
1,"Still really confused re #humplayproblems i think lucricus
Is a fag dagger"
1,Stoni is a fuckin queer...
1,Stu a rape faced faggot man I'm sick of this nigga
1,Stuck up serious bitches are possibly the worst type of girls. Ever.
1,Stupid teabagger restaurant making customers pay 'Minimum Wage Fee' http://t.co/gJKXmzIIzS
1,Stupid white people making my posts relevant to they own life #stupid #cousintoucher #honkie #whitetrash #blonde
1,"Subtweet me one more time, you dirty chink whore"
1,TRUST ME when I say that #JesusChrist would be KILLING #faggots if he came back to life in today's day and age&gt; #Spartacus #Rome
1,That dumb black bitch that was getting the cards for the picture made me so fucking mad she ruined my day &#128545;&#128545;&#128074;&#128298;&#128163;
1,That fucking slutty beaner
1,That pic is now circulated by Jihadis with a call to kill him. http://t.co/PUn8fNVBal #Saudi #ISIS #Syria
1,That shade of faggot clashes with your eye color.
1,That was my faggot rant for the night.
1,The #midwest of the US is white trash.
1,The #south of the US is white trash.
1,"The @GOP elite call conservatives ""our niggers"" behind closed doors. #tcot #teaparty"
1,The South is full of white trash. The Midwest is full of white trash. The West Coast if full of white trash.
1,The blacks in #California are typical niggers.
1,The chinks really hunting their food... RT @WWLTV: Dog shot with arrow in N.O. East- http://t.co/q1KqT6STwl
1,The fucking Royals bitch! Work!
1,The leftist/homosexual war on the #Catholic church kicked into high gear with the infiltration of the priesthood by boy-raping fags...
1,"The nations know who we are, but we rather be real niggers &amp; bad bitches. http://t.co/Ge6tNhxzAF"
1,The people who have historically been called white trash were called that for a reason. They're white trash. The truth hurts.
1,The reason Shelby hates sandwiches is because he is a queer. @RonandFezSXM
1,The rich kids of beverly hills is trash and not even entertaining trash. And why do they all look mid thirties?
1,The thing about working with black people. These bitches never on fucking time then wanna complain about a short check. Bitch die.Today. now
1,Them queer ass shorts Rabchenko got on
1,These hoes be lying to all of us nigga I got news for the monogamous niggas yo bitch fucking anonymous niggas!!!
1,These niggas retarded... Lmfaoo
1,These people are fags.
1,They should have never gave a cracker a transmitter!!!!!! @realdjTV will flip when he sees this. http://t.co/cYCdbhbXkQ
1,They slut for me they kill for me they steal for me and of course it'll be yo cash and I'll murder that bitch send the body back to yo ass
1,Think it's okay to take my property and break it? Fuck you bitch
1,This girl is retarded
1,This kid looks like a retard when he tries hiding his phone... so obvious
1,This nigga jerry room smell like bad pussy!&#128530;
1,This nigga over here telling me he dont fuck with this bitch . When he do &#128553;&#128514;&#128514;. Or maybe she lying lol
1,This niggah know wassup
1,This nigglet &#10084;&#65039;
1,This rain got yall women talking out your ass.. A nigga should spend 80% of his income on a bitch &#128514;&#128514; bruh get these hoes the fuck outta here
1,This time a night dark skin niggas really turn into lightskin niggas I swear I seen a darkie try buying Starbucks 3mins ago but they closed
1,This week's RFN segment is in the can. I discuss Idaho being a faggot marriage state just like Washington.
1,This white bitch had the fuckin nerve to call me a nigga&#128078; when shes the one payin for her lips to get bigga&#128514;&#128564;
1,This white bitch tried to set me up for a racial war ... Lol bitch it's impossible I'm smarter then you
1,Those guys are the definition of white trash
1,Told my dad to go buy cookies for the graduation reception...this nigga bought Oreos.
1,Truth RT @Adolfhibsta: Only a faggot would turn down hairy pussy
1,"Twice divorced teabagger Florida Attorney General says marriage is reserved for 'stable, enduring family units' http://t.co/9ZWr3O33iu #wtf"
1,Twitter is for fags.
1,"Typically hateful, anti-Christian, mentally ill and ugly dyke trash pig couple Jennifer McCarthy and Melisa Erwin http://t.co/tW9Nl5Hkmt"
1,U coons can't wait to wear them Oreo J's
1,Ugly fucking nigger baby. Thought it was a gorilla at first.14/88 http://t.co/Bq3G01rxKN
1,Uncle Tom Hypocrite! http://t.co/cyc9MAdJpQ
1,Vanessa is such a fuckin faggot.
1,Waiting on this wetback sycksyllables http://t.co/L8wqZduzZE
1,Wake up you stoopid dyke @RandyPawlik
1,Washing my coon hair
1,Wassup wit all these fucc niccas
1,Watch out nigger lovers. You day is coming. http://t.co/ZV1CpK1iy8
1,Watching the nigger movie Menace2society. Trying to learn more about the enemy. Good reconnaissance.
1,We hate you too lil nicca! Lol RT @redfernave: I Hate The Steelers Dawg
1,"Well gahdamn. RT @HuhWhatsACondom: Wooooow &#8220;@moesdeph: ""Good job mommy"" cutest thing blue ivy ever done she still an ugly nigger baby&#8221;"
1,What a fag
1,What a fucking faggot
1,What a wetback looks like when he gets caught crossing the border. @Ilovebamf http://t.co/j3Uf1TYubO
1,"What be the peckin order?
1 white Christian
2 colored
3 Porto Ricans 
4 Arab 
5 Jews 

I donts know. I be axin"
1,"What ppl expect, august aslina is a nig from New Orleans"
1,"What these bitches want from a nigga?, like on some DMX shit"
1,What's so good about Prom? All I see is another faggot ass High School dance.
1,What's up faggots bet y'all thought you'd seen the last of me
1,What's worse than #Ebola ? The F-ing retards trying to make it a race issue. Al Sharpton has caused more American death than ebola.
1,When a pussy nigga socks you and doesn't knock you out.
1,"When it rains it's good ""go to the mall weather"" all the coons be at home"
